season,pid,name,wk,y,x_month,level
1995,124288,Bernie Williams,199535,1.0,1.0,0.651685393258427
1995,124288,Bernie Williams,199536,1.096774193548387,1.0,0.6696269982238011
1995,124288,Bernie Williams,199537,0.5161290322580645,1.096774193548387,0.6919191919191919
1995,124288,Bernie Williams,199538,0.5217391304347826,0.5161290322580645,0.6832
1995,123245,Frank Thomas,199518,1.037037037037037,0.5,0.82
1995,123245,Frank Thomas,199519,0.6923076923076923,1.037037037037037,0.8961038961038961
1995,123245,Frank Thomas,199520,1.3076923076923077,0.6923076923076923,0.8446601941747572
1995,123245,Frank Thomas,199521,0.8333333333333334,1.3076923076923077,0.937984496124031
1995,123245,Frank Thomas,199522,0.5238095238095238,0.8333333333333334,0.9151515151515152
1995,123245,Frank Thomas,199523,1.1071428571428572,0.5238095238095238,0.8709677419354839
1995,123245,Frank Thomas,199524,1.0588235294117647,1.1071428571428572,0.9018691588785047
1995,123245,Frank Thomas,199525,1.5,1.0588235294117647,0.9233870967741935
1995,123245,Frank Thomas,199526,0.8275862068965517,1.5,0.9818840579710145
1995,123245,Frank Thomas,199527,0.9166666666666666,0.8275862068965517,0.9672131147540983
1995,123245,Frank Thomas,199528,1.131578947368421,0.9166666666666666,0.9635258358662614
1995,123245,Frank Thomas,199529,1.08,1.131578947368421,0.9809264305177112
1995,123245,Frank Thomas,199530,0.6666666666666666,1.08,0.9872448979591837
1995,123245,Frank Thomas,199531,1.1538461538461537,0.6666666666666666,0.9644549763033176
1995,123245,Frank Thomas,199532,1.0,1.1538461538461537,0.9754464285714286
1995,123245,Frank Thomas,199533,0.7241379310344828,1.0,0.9769874476987448
1995,123245,Frank Thomas,199534,0.7931034482758621,0.7241379310344828,0.9625246548323472
1995,123245,Frank Thomas,199535,0.5925925925925926,0.7931034482758621,0.9533582089552238
1995,123245,Frank Thomas,199536,0.5416666666666666,0.5925925925925926,0.9360568383658969
1995,123245,Frank Thomas,199537,0.9,0.5416666666666666,0.919931856899489
1995,123245,Frank Thomas,199538,0.5333333333333333,0.9,0.9189627228525121
1995,116603,Lance Johnson,199519,0.4782608695652174,0.3076923076923077,0.4444444444444444
1995,116603,Lance Johnson,199520,1.1333333333333333,0.4782608695652174,0.45263157894736844
1995,116603,Lance Johnson,199521,0.5,1.1333333333333333,0.5454545454545454
1995,116603,Lance Johnson,199522,0.6818181818181818,0.5,0.5352112676056338
1995,116603,Lance Johnson,199523,0.2857142857142857,0.6818181818181818,0.5548780487804879
1995,116603,Lance Johnson,199524,0.6764705882352942,0.2857142857142857,0.5243243243243243
1995,116603,Lance Johnson,199525,0.6875,0.6764705882352942,0.547945205479452
1995,116603,Lance Johnson,199526,0.78125,0.6875,0.5657370517928287
1995,116603,Lance Johnson,199527,0.9583333333333334,0.78125,0.5901060070671378
1995,116603,Lance Johnson,199528,0.5135135135135135,0.9583333333333334,0.6188925081433225
1995,116603,Lance Johnson,199529,0.8333333333333334,0.5135135135135135,0.6075581395348837
1995,116603,Lance Johnson,199530,0.696969696969697,0.8333333333333334,0.6256684491978609
1995,116603,Lance Johnson,199531,0.8387096774193549,0.696969696969697,0.6314496314496314
1995,116603,Lance Johnson,199532,0.4482758620689655,0.8387096774193549,0.6461187214611872
1995,116603,Lance Johnson,199533,1.2692307692307692,0.4482758620689655,0.6338329764453962
1995,116603,Lance Johnson,199534,1.121212121212121,1.2692307692307692,0.6673427991886409
1995,116603,Lance Johnson,199535,0.90625,1.121212121212121,0.6958174904942965
1995,116603,Lance Johnson,199536,0.42857142857142855,0.90625,0.7078853046594982
1995,116603,Lance Johnson,199537,1.0909090909090908,0.42857142857142855,0.697754749568221
1995,116603,Lance Johnson,199538,0.45454545454545453,1.0909090909090908,0.7189542483660131
1995,120522,Tony Phillips,199518,0.7586206896551724,0.71875,0.5961538461538461
1995,120522,Tony Phillips,199519,1.2222222222222223,0.7586206896551724,0.654320987654321
1995,120522,Tony Phillips,199520,0.4230769230769231,1.2222222222222223,0.8290598290598291
1995,120522,Tony Phillips,199521,0.4444444444444444,0.4230769230769231,0.7552447552447552
1995,120522,Tony Phillips,199522,0.6875,0.4444444444444444,0.7058823529411765
1995,120522,Tony Phillips,199523,0.8260869565217391,0.6875,0.7029702970297029
1995,120522,Tony Phillips,199524,0.5925925925925926,0.8260869565217391,0.7155555555555555
1995,120522,Tony Phillips,199525,0.8846153846153846,0.5925925925925926,0.7023809523809523
1995,120522,Tony Phillips,199526,1.1764705882352942,0.8846153846153846,0.7194244604316546
1995,120522,Tony Phillips,199527,0.55,1.1764705882352942,0.7692307692307693
1995,120522,Tony Phillips,199528,0.9032258064516129,0.55,0.7560240963855421
1995,120522,Tony Phillips,199529,0.8823529411764706,0.9032258064516129,0.768595041322314
1995,120522,Tony Phillips,199530,0.3333333333333333,0.8823529411764706,0.7783375314861462
1995,120522,Tony Phillips,199531,0.16666666666666666,0.3333333333333333,0.747072599531616
1995,120522,Tony Phillips,199532,0.53125,0.16666666666666666,0.7235955056179775
1995,120522,Tony Phillips,199533,0.46153846153846156,0.53125,0.710691823899371
1995,120522,Tony Phillips,199534,0.19230769230769232,0.46153846153846156,0.6978131212723658
1995,120522,Tony Phillips,199535,0.8518518518518519,0.19230769230769232,0.6729678638941399
1995,120522,Tony Phillips,199536,0.52,0.8518518518518519,0.6816546762589928
1995,120522,Tony Phillips,199537,0.27586206896551724,0.52,0.6746987951807228
1995,120522,Tony Phillips,199538,0.3448275862068966,0.27586206896551724,0.6557377049180327
1995,114465,Travis Fryman,199519,0.2916666666666667,0.6296296296296297,0.4027777777777778
1995,114465,Travis Fryman,199520,0.625,0.2916666666666667,0.375
1995,114465,Travis Fryman,199521,0.13793103448275862,0.625,0.4375
1995,114465,Travis Fryman,199522,-0.13333333333333333,0.13793103448275862,0.3821656050955414
1995,114465,Travis Fryman,199523,0.6363636363636364,-0.13333333333333333,0.2994652406417112
1995,114465,Travis Fryman,199524,0.64,0.6363636363636364,0.35
1995,114465,Travis Fryman,199525,0.75,0.64,0.3795918367346939
1995,114465,Travis Fryman,199526,1.0,0.75,0.4223826714801444
1995,114465,Travis Fryman,199527,0.4444444444444444,1.0,0.4805194805194805
1995,114465,Travis Fryman,199528,0.59375,0.4444444444444444,0.4785276073619632
1995,114465,Travis Fryman,199529,1.1,0.59375,0.4888268156424581
1995,114465,Travis Fryman,199530,1.0740740740740742,1.1,0.5360824742268041
1995,114465,Travis Fryman,199531,0.7857142857142857,1.0740740740740742,0.5710843373493976
1995,114465,Travis Fryman,199532,0.5161290322580645,0.7857142857142857,0.5846501128668171
1995,114465,Travis Fryman,199533,0.2962962962962963,0.5161290322580645,0.580168776371308
1995,114465,Travis Fryman,199534,0.9259259259259259,0.2962962962962963,0.564870259481038
1995,114465,Travis Fryman,199535,0.37037037037037035,0.9259259259259259,0.5833333333333334
1995,114465,Travis Fryman,199536,0.5161290322580645,0.37037037037037035,0.572972972972973
1995,114465,Travis Fryman,199537,0.5862068965517241,0.5161290322580645,0.5699658703071673
1995,114465,Travis Fryman,199538,0.44,0.5862068965517241,0.5707317073170731
1995,118365,Edgar Martinez,199519,0.5416666666666666,0.96,1.015625
1995,118365,Edgar Martinez,199520,0.43333333333333335,0.5416666666666666,0.8863636363636364
1995,118365,Edgar Martinez,199521,1.0344827586206897,0.43333333333333335,0.7711864406779662
1995,118365,Edgar Martinez,199522,1.4838709677419355,1.0344827586206897,0.8231292517006803
1995,118365,Edgar Martinez,199523,1.1538461538461537,1.4838709677419355,0.9382022471910112
1995,118365,Edgar Martinez,199524,1.2903225806451613,1.1538461538461537,0.9656862745098039
1995,118365,Edgar Martinez,199525,0.8275862068965517,1.2903225806451613,1.0085106382978724
1995,118365,Edgar Martinez,199526,0.8125,0.8275862068965517,0.9886363636363636
1995,118365,Edgar Martinez,199527,0.6470588235294118,0.8125,0.9695945945945946
1995,118365,Edgar Martinez,199528,0.8918918918918919,0.6470588235294118,0.952076677316294
1995,118365,Edgar Martinez,199529,0.7419354838709677,0.8918918918918919,0.9457142857142857
1995,118365,Edgar Martinez,199530,1.0,0.7419354838709677,0.9291338582677166
1995,118365,Edgar Martinez,199531,1.0769230769230769,1.0,0.9344660194174758
1995,118365,Edgar Martinez,199532,1.4545454545454546,1.0769230769230769,0.9429223744292238
1995,118365,Edgar Martinez,199533,1.3666666666666667,1.4545454545454546,0.9787685774946921
1995,118365,Edgar Martinez,199534,1.0740740740740742,1.3666666666666667,1.001996007984032
1995,118365,Edgar Martinez,199535,0.5357142857142857,1.0740740740740742,1.0056818181818181
1995,118365,Edgar Martinez,199536,0.2222222222222222,0.5357142857142857,0.9820143884892086
1995,118365,Edgar Martinez,199537,1.037037037037037,0.2222222222222222,0.9468267581475128
1995,118365,Edgar Martinez,199538,0.52,1.037037037037037,0.9508196721311475
2005,116539,Derek Jeter,200515,0.9142857142857143,0.4642857142857143,0.7192982456140351
2005,116539,Derek Jeter,200516,0.37037037037037035,0.9142857142857143,0.7934782608695652
2005,116539,Derek Jeter,200517,0.40625,0.37037037037037035,0.6974789915966386
2005,116539,Derek Jeter,200518,0.896551724137931,0.40625,0.6357615894039735
2005,116539,Derek Jeter,200519,0.041666666666666664,0.896551724137931,0.6777777777777778
2005,116539,Derek Jeter,200520,0.7916666666666666,0.041666666666666664,0.6029411764705882
2005,116539,Derek Jeter,200521,0.1111111111111111,0.7916666666666666,0.6228070175438597
2005,116539,Derek Jeter,200522,0.8333333333333334,0.1111111111111111,0.5853658536585366
2005,116539,Derek Jeter,200523,0.9666666666666667,0.8333333333333334,0.6123188405797102
2005,116539,Derek Jeter,200524,0.9722222222222222,0.9666666666666667,0.6470588235294118
2005,116539,Derek Jeter,200525,0.21739130434782608,0.9722222222222222,0.6812865497076024
2005,116539,Derek Jeter,200526,0.8275862068965517,0.21739130434782608,0.6520547945205479
2005,116539,Derek Jeter,200527,0.05555555555555555,0.8275862068965517,0.6649746192893401
2005,116539,Derek Jeter,200528,0.47058823529411764,0.05555555555555555,0.6383495145631068
2005,116539,Derek Jeter,200529,0.5862068965517241,0.47058823529411764,0.625560538116592
2005,116539,Derek Jeter,200530,0.8620689655172413,0.5862068965517241,0.6231578947368421
2005,116539,Derek Jeter,200531,0.5882352941176471,0.8620689655172413,0.6369047619047619
2005,116539,Derek Jeter,200532,0.3103448275862069,0.5882352941176471,0.6338289962825279
2005,116539,Derek Jeter,200533,0.9310344827586207,0.3103448275862069,0.6172839506172839
2005,116539,Derek Jeter,200534,0.40625,0.9310344827586207,0.6325503355704698
2005,116539,Derek Jeter,200535,0.4074074074074074,0.40625,0.6210191082802548
2005,116539,Derek Jeter,200536,0.65625,0.4074074074074074,0.6122137404580152
2005,116539,Derek Jeter,200537,0.6666666666666666,0.65625,0.6142649199417758
2005,116539,Derek Jeter,200538,0.84375,0.6666666666666666,0.6166666666666667
2005,400085,Ichiro Suzuki,200515,0.40625,1.0769230769230769,1.0
2005,400085,Ichiro Suzuki,200516,0.7931034482758621,0.40625,0.7738095238095238
2005,400085,Ichiro Suzuki,200517,0.4074074074074074,0.7931034482758621,0.7787610619469026
2005,400085,Ichiro Suzuki,200518,1.1428571428571428,0.4074074074074074,0.7071428571428572
2005,400085,Ichiro Suzuki,200519,0.2,1.1428571428571428,0.7797619047619048
2005,400085,Ichiro Suzuki,200520,0.6666666666666666,0.2,0.7046632124352331
2005,400085,Ichiro Suzuki,200521,0.4074074074074074,0.6666666666666666,0.7
2005,400085,Ichiro Suzuki,200522,0.20689655172413793,0.4074074074074074,0.6680161943319838
2005,400085,Ichiro Suzuki,200523,0.9285714285714286,0.20689655172413793,0.6195652173913043
2005,400085,Ichiro Suzuki,200524,0.5333333333333333,0.9285714285714286,0.6480263157894737
2005,400085,Ichiro Suzuki,200525,0.8,0.5333333333333333,0.6377245508982036
2005,400085,Ichiro Suzuki,200526,0.7428571428571429,0.8,0.649025069637883
2005,400085,Ichiro Suzuki,200527,0.47058823529411764,0.7428571428571429,0.6573604060913706
2005,400085,Ichiro Suzuki,200528,0.8846153846153846,0.47058823529411764,0.6496350364963503
2005,400085,Ichiro Suzuki,200529,1.0,0.8846153846153846,0.6636155606407322
2005,400085,Ichiro Suzuki,200530,0.23076923076923078,1.0,0.6885593220338984
2005,400085,Ichiro Suzuki,200531,0.7241379310344828,0.23076923076923078,0.6646586345381527
2005,400085,Ichiro Suzuki,200532,0.7419354838709677,0.7241379310344828,0.6679316888045541
2005,400085,Ichiro Suzuki,200533,0.8214285714285714,0.7419354838709677,0.6720430107526881
2005,400085,Ichiro Suzuki,200534,0.8709677419354839,0.8214285714285714,0.6791808873720137
2005,400085,Ichiro Suzuki,200535,0.8148148148148148,0.8709677419354839,0.6888168557536467
2005,400085,Ichiro Suzuki,200536,0.6470588235294118,0.8148148148148148,0.6940993788819876
2005,400085,Ichiro Suzuki,200537,0.25,0.6470588235294118,0.6917404129793511
2005,400085,Ichiro Suzuki,200538,0.5862068965517241,0.25,0.671830985915493
2005,408314,José Reyes,200515,0.7142857142857143,0.23076923076923078,0.5
2005,408314,José Reyes,200516,0.2857142857142857,0.7142857142857143,0.573170731707317
2005,408314,José Reyes,200517,0.5333333333333333,0.2857142857142857,0.5
2005,408314,José Reyes,200518,0.038461538461538464,0.5333333333333333,0.5071428571428571
2005,408314,José Reyes,200519,1.0357142857142858,0.038461538461538464,0.43373493975903615
2005,408314,José Reyes,200520,0.625,1.0357142857142858,0.520618556701031
2005,408314,José Reyes,200521,1.037037037037037,0.625,0.5353982300884956
2005,408314,José Reyes,200522,0.20689655172413793,1.037037037037037,0.5889328063241107
2005,408314,José Reyes,200523,0.18518518518518517,0.20689655172413793,0.549645390070922
2005,408314,José Reyes,200524,0.8620689655172413,0.18518518518518517,0.517799352750809
2005,408314,José Reyes,200525,0.25925925925925924,0.8620689655172413,0.5473372781065089
2005,408314,José Reyes,200526,0.7272727272727273,0.25925925925925924,0.5260273972602739
2005,408314,José Reyes,200527,0.6470588235294118,0.7272727272727273,0.542713567839196
2005,408314,José Reyes,200528,1.2142857142857142,0.6470588235294118,0.5469879518072289
2005,408314,José Reyes,200529,0.6060606060606061,1.2142857142857142,0.5891647855530474
2005,408314,José Reyes,200530,0.5333333333333333,0.6060606060606061,0.5903361344537815
2005,408314,José Reyes,200531,0.3333333333333333,0.5333333333333333,0.5869565217391305
2005,408314,José Reyes,200532,0.6296296296296297,0.3333333333333333,0.5754716981132075
2005,408314,José Reyes,200533,1.0,0.6296296296296297,0.578096947935368
2005,408314,José Reyes,200534,0.6666666666666666,1.0,0.5996592844974447
2005,408314,José Reyes,200535,0.46875,0.6666666666666666,0.6026058631921825
2005,408314,José Reyes,200536,0.7037037037037037,0.46875,0.5959752321981424
2005,408314,José Reyes,200537,0.42857142857142855,0.7037037037037037,0.600297176820208
2005,408314,José Reyes,200538,0.65625,0.42857142857142855,0.5934379457917262
2005,276519,Jimmy Rollins,200515,0.4666666666666667,0.7037037037037037,0.625
2005,276519,Jimmy Rollins,200516,0.4444444444444444,0.4666666666666667,0.5697674418604651
2005,276519,Jimmy Rollins,200517,0.5161290322580645,0.4444444444444444,0.5398230088495575
2005,276519,Jimmy Rollins,200518,0.42857142857142855,0.5161290322580645,0.5347222222222222
2005,276519,Jimmy Rollins,200519,0.6785714285714286,0.42857142857142855,0.5174418604651163
2005,276519,Jimmy Rollins,200520,0.7419354838709677,0.6785714285714286,0.54
2005,276519,Jimmy Rollins,200521,0.7916666666666666,0.7419354838709677,0.5670995670995671
2005,276519,Jimmy Rollins,200522,0.4642857142857143,0.7916666666666666,0.5882352941176471
2005,276519,Jimmy Rollins,200523,0.8148148148148148,0.4642857142857143,0.5759717314487632
2005,276519,Jimmy Rollins,200524,0.6785714285714286,0.8148148148148148,0.5967741935483871
2005,276519,Jimmy Rollins,200525,0.4074074074074074,0.6785714285714286,0.6035502958579881
2005,276519,Jimmy Rollins,200526,0.5909090909090909,0.4074074074074074,0.589041095890411
2005,276519,Jimmy Rollins,200527,1.105263157894737,0.5909090909090909,0.5891472868217055
2005,276519,Jimmy Rollins,200528,0.4090909090909091,1.105263157894737,0.6133004926108374
2005,276519,Jimmy Rollins,200529,0.875,0.4090909090909091,0.602803738317757
2005,276519,Jimmy Rollins,200530,0.6071428571428571,0.875,0.6217391304347826
2005,276519,Jimmy Rollins,200531,0.10344827586206896,0.6071428571428571,0.6209016393442623
2005,276519,Jimmy Rollins,200532,0.2413793103448276,0.10344827586206896,0.5918762088974855
2005,276519,Jimmy Rollins,200533,0.43333333333333335,0.2413793103448276,0.5732600732600732
2005,276519,Jimmy Rollins,200534,0.4666666666666667,0.43333333333333335,0.5659722222222222
2005,276519,Jimmy Rollins,200535,1.0666666666666667,0.4666666666666667,0.5610561056105611
2005,276519,Jimmy Rollins,200536,1.2647058823529411,1.0666666666666667,0.5849056603773585
2005,276519,Jimmy Rollins,200537,1.1333333333333333,1.2647058823529411,0.6194029850746269
2005,276519,Jimmy Rollins,200538,1.03125,1.1333333333333333,0.6414285714285715
2005,276545,Michael Young,200515,0.375,0.9666666666666667,0.8166666666666667
2005,276545,Michael Young,200516,0.5769230769230769,0.375,0.6630434782608695
2005,276545,Michael Young,200517,0.4827586206896552,0.5769230769230769,0.6440677966101694
2005,276545,Michael Young,200518,0.64,0.4827586206896552,0.6122448979591837
2005,276545,Michael Young,200519,0.6190476190476191,0.64,0.6162790697674418
2005,276545,Michael Young,200520,0.9565217391304348,0.6190476190476191,0.616580310880829
2005,276545,Michael Young,200521,0.9310344827586207,0.9565217391304348,0.6527777777777778
2005,276545,Michael Young,200522,0.5357142857142857,0.9310344827586207,0.6857142857142857
2005,276545,Michael Young,200523,0.6785714285714286,0.5357142857142857,0.6703296703296703
2005,276545,Michael Young,200524,1.0555555555555556,0.6785714285714286,0.6710963455149501
2005,276545,Michael Young,200525,0.7428571428571429,1.0555555555555556,0.6927899686520376
2005,276545,Michael Young,200526,1.25,0.7428571428571429,0.6977401129943502
2005,276545,Michael Young,200527,0.5,1.25,0.7382198952879581
2005,276545,Michael Young,200528,0.5151515151515151,0.5,0.7263681592039801
2005,276545,Michael Young,200529,0.5,0.5151515151515151,0.7103448275862069
2005,276545,Michael Young,200530,0.8620689655172413,0.5,0.6942675159235668
2005,276545,Michael Young,200531,0.5,0.8620689655172413,0.704
2005,276545,Michael Young,200532,0.7307692307692307,0.5,0.6910112359550562
2005,276545,Michael Young,200533,0.7307692307692307,0.7307692307692307,0.6928571428571428
2005,276545,Michael Young,200534,0.7428571428571429,0.7307692307692307,0.6945392491467577
2005,276545,Michael Young,200535,1.1071428571428572,0.7428571428571429,0.6972624798711755
2005,276545,Michael Young,200536,0.4838709677419355,1.1071428571428572,0.7149460708782742
2005,276545,Michael Young,200537,1.2222222222222223,0.4838709677419355,0.7044117647058824
2005,276545,Michael Young,200538,0.44,1.2222222222222223,0.7241867043847242
2005,407893,Mark Teixeira,200515,0.78125,0.7666666666666667,0.55
2005,407893,Mark Teixeira,200516,0.88,0.78125,0.6304347826086957
2005,407893,Mark Teixeira,200517,0.7931034482758621,0.88,0.6837606837606838
2005,407893,Mark Teixeira,200518,0.38461538461538464,0.7931034482758621,0.7054794520547946
2005,407893,Mark Teixeira,200519,1.1538461538461537,0.38461538461538464,0.6569767441860465
2005,407893,Mark Teixeira,200520,1.2173913043478262,1.1538461538461537,0.7222222222222222
2005,407893,Mark Teixeira,200521,1.206896551724138,1.2173913043478262,0.7737556561085973
2005,407893,Mark Teixeira,200522,0.39285714285714285,1.206896551724138,0.824
2005,407893,Mark Teixeira,200523,1.4642857142857142,0.39285714285714285,0.7805755395683454
2005,407893,Mark Teixeira,200524,0.28,1.4642857142857142,0.8431372549019608
2005,407893,Mark Teixeira,200525,0.6060606060606061,0.28,0.8006042296072508
2005,407893,Mark Teixeira,200526,1.25,0.6060606060606061,0.782967032967033
2005,407893,Mark Teixeira,200527,0.0,1.25,0.8163265306122449
2005,407893,Mark Teixeira,200528,0.75,0.0,0.7804878048780488
2005,407893,Mark Teixeira,200529,0.38235294117647056,0.75,0.7782805429864253
2005,407893,Mark Teixeira,200530,1.0,0.38235294117647056,0.75
2005,407893,Mark Teixeira,200531,0.3333333333333333,1.0,0.7634194831013916
2005,407893,Mark Teixeira,200532,0.52,0.3333333333333333,0.7369402985074627
2005,407893,Mark Teixeira,200533,0.9230769230769231,0.52,0.7272727272727273
2005,407893,Mark Teixeira,200534,1.2647058823529411,0.9230769230769231,0.7359454855195912
2005,407893,Mark Teixeira,200535,1.2962962962962963,1.2647058823529411,0.7648953301127214
2005,407893,Mark Teixeira,200536,1.0,1.2962962962962963,0.7870370370370371
2005,407893,Mark Teixeira,200537,1.0,1.0,0.7964601769911505
2005,407893,Mark Teixeira,200538,0.88,1.0,0.8042553191489362
2005,408210,Chone Figgins,200515,0.8928571428571429,0.5769230769230769,0.46
2005,408210,Chone Figgins,200516,0.6538461538461539,0.8928571428571429,0.6153846153846154
2005,408210,Chone Figgins,200517,0.5238095238095238,0.6538461538461539,0.625
2005,408210,Chone Figgins,200518,-0.047619047619047616,0.5238095238095238,0.608
2005,408210,Chone Figgins,200519,0.8888888888888888,-0.047619047619047616,0.5136986301369864
2005,408210,Chone Figgins,200520,0.7741935483870968,0.8888888888888888,0.5722543352601156
2005,408210,Chone Figgins,200521,0.8333333333333334,0.7741935483870968,0.6029411764705882
2005,408210,Chone Figgins,200522,0.48148148148148145,0.8333333333333334,0.6324786324786325
2005,408210,Chone Figgins,200523,0.88,0.48148148148148145,0.6168582375478927
2005,408210,Chone Figgins,200524,0.2962962962962963,0.88,0.6398601398601399
2005,408210,Chone Figgins,200525,0.6470588235294118,0.2962962962962963,0.610223642172524
2005,408210,Chone Figgins,200526,0.6875,0.6470588235294118,0.6138328530259366
2005,408210,Chone Figgins,200527,0.4117647058823529,0.6875,0.6200527704485488
2005,408210,Chone Figgins,200528,1.0344827586206897,0.4117647058823529,0.6111111111111112
2005,408210,Chone Figgins,200529,0.16129032258064516,1.0344827586206897,0.64
2005,408210,Chone Figgins,200530,0.27586206896551724,0.16129032258064516,0.6074561403508771
2005,408210,Chone Figgins,200531,0.9333333333333333,0.27586206896551724,0.5876288659793815
2005,408210,Chone Figgins,200532,0.45454545454545453,0.9333333333333333,0.6077669902912621
2005,408210,Chone Figgins,200533,0.5,0.45454545454545453,0.5985401459854015
2005,408210,Chone Figgins,200534,0.5384615384615384,0.5,0.59375
2005,408210,Chone Figgins,200535,0.8333333333333334,0.5384615384615384,0.5913621262458472
2005,408210,Chone Figgins,200536,0.625,0.8333333333333334,0.6028481012658228
2005,408210,Chone Figgins,200537,0.9259259259259259,0.625,0.6039156626506024
2005,408210,Chone Figgins,200538,0.8275862068965517,0.9259259259259259,0.6164978292329957
2005,110029,Bobby Abreu,200515,0.39285714285714285,0.6923076923076923,0.75
2005,110029,Bobby Abreu,200516,0.5384615384615384,0.39285714285714285,0.6309523809523809
2005,110029,Bobby Abreu,200517,0.9,0.5384615384615384,0.6090909090909091
2005,110029,Bobby Abreu,200518,1.935483870967742,0.9,0.6714285714285714
2005,110029,Bobby Abreu,200519,0.8928571428571429,1.935483870967742,0.9005847953216374
2005,110029,Bobby Abreu,200520,0.5862068965517241,0.8928571428571429,0.8994974874371859
2005,110029,Bobby Abreu,200521,1.0,0.5862068965517241,0.8596491228070176
2005,110029,Bobby Abreu,200522,0.8064516129032258,1.0,0.8735177865612648
2005,110029,Bobby Abreu,200523,0.6666666666666666,0.8064516129032258,0.8661971830985915
2005,110029,Bobby Abreu,200524,0.8928571428571429,0.6666666666666666,0.8488745980707395
2005,110029,Bobby Abreu,200525,0.4230769230769231,0.8928571428571429,0.8525073746312685
2005,110029,Bobby Abreu,200526,0.5625,0.4230769230769231,0.821917808219178
2005,110029,Bobby Abreu,200527,0.45,0.5625,0.801007556675063
2005,110029,Bobby Abreu,200528,0.6190476190476191,0.45,0.7841726618705036
2005,110029,Bobby Abreu,200529,0.06666666666666667,0.6190476190476191,0.776255707762557
2005,110029,Bobby Abreu,200530,0.8076923076923077,0.06666666666666667,0.7307692307692307
2005,110029,Bobby Abreu,200531,0.8148148148148148,0.8076923076923077,0.7348178137651822
2005,110029,Bobby Abreu,200532,0.7037037037037037,0.8148148148148148,0.7389635316698656
2005,110029,Bobby Abreu,200533,0.5357142857142857,0.7037037037037037,0.7372262773722628
2005,110029,Bobby Abreu,200534,0.6071428571428571,0.5357142857142857,0.7274305555555556
2005,110029,Bobby Abreu,200535,1.037037037037037,0.6071428571428571,0.7218543046357616
2005,110029,Bobby Abreu,200536,0.7419354838709677,1.037037037037037,0.7353407290015848
2005,110029,Bobby Abreu,200537,0.18518518518518517,0.7419354838709677,0.7356495468277946
2005,110029,Bobby Abreu,200538,0.43333333333333335,0.18518518518518517,0.714078374455733
2005,334393,Juan Pierre,200515,0.40625,0.8148148148148148,0.6909090909090909
2005,334393,Juan Pierre,200516,0.6666666666666666,0.40625,0.5862068965517241
2005,334393,Juan Pierre,200517,0.72,0.6666666666666666,0.6
2005,334393,Juan Pierre,200518,0.4,0.72,0.6230769230769231
2005,334393,Juan Pierre,200519,0.5384615384615384,0.4,0.5870967741935483
2005,334393,Juan Pierre,200520,0.3076923076923077,0.5384615384615384,0.580110497237569
2005,334393,Juan Pierre,200521,0.45454545454545453,0.3076923076923077,0.5458937198067633
2005,334393,Juan Pierre,200522,0.5,0.45454545454545453,0.537117903930131
2005,334393,Juan Pierre,200523,0.6774193548387096,0.5,0.5335968379446641
2005,334393,Juan Pierre,200524,0.6071428571428571,0.6774193548387096,0.5492957746478874
2005,334393,Juan Pierre,200525,0.7647058823529411,0.6071428571428571,0.5544871794871795
2005,334393,Juan Pierre,200526,0.875,0.7647058823529411,0.5751445086705202
2005,334393,Juan Pierre,200527,0.8421052631578947,0.875,0.6005291005291006
2005,334393,Juan Pierre,200528,0.71875,0.8421052631578947,0.6120906801007556
2005,334393,Juan Pierre,200529,0.4074074074074074,0.71875,0.62004662004662
2005,334393,Juan Pierre,200530,0.5151515151515151,0.4074074074074074,0.6074561403508771
2005,334393,Juan Pierre,200531,0.6666666666666666,0.5151515151515151,0.6012269938650306
2005,334393,Juan Pierre,200532,0.32,0.6666666666666666,0.6057142857142858
2005,334393,Juan Pierre,200533,1.032258064516129,0.32,0.5927272727272728
2005,334393,Juan Pierre,200534,0.2962962962962963,1.032258064516129,0.6161790017211703
2005,334393,Juan Pierre,200535,0.6333333333333333,0.2962962962962963,0.6019736842105263
2005,334393,Juan Pierre,200536,0.6521739130434783,0.6333333333333333,0.603448275862069
2005,334393,Juan Pierre,200537,0.4666666666666667,0.6521739130434783,0.6051437216338881
2005,334393,Juan Pierre,200538,0.8214285714285714,0.4666666666666667,0.5991316931982634
2005,121347,Alex Rodriguez,200515,1.09375,0.42857142857142855,0.4642857142857143
2005,121347,Alex Rodriguez,200516,1.68,1.09375,0.6931818181818182
2005,121347,Alex Rodriguez,200517,0.7586206896551724,1.68,0.911504424778761
2005,121347,Alex Rodriguez,200518,0.6666666666666666,0.7586206896551724,0.8802816901408451
2005,121347,Alex Rodriguez,200519,1.2857142857142858,0.6666666666666666,0.8461538461538461
2005,121347,Alex Rodriguez,200520,1.6521739130434783,1.2857142857142858,0.9086294416243654
2005,121347,Alex Rodriguez,200521,0.28,1.6521739130434783,0.9863636363636363
2005,121347,Alex Rodriguez,200522,1.037037037037037,0.28,0.9142857142857143
2005,121347,Alex Rodriguez,200523,0.6551724137931034,1.037037037037037,0.9264705882352942
2005,121347,Alex Rodriguez,200524,0.78125,0.6551724137931034,0.9003322259136213
2005,121347,Alex Rodriguez,200525,0.0,0.78125,0.8888888888888888
2005,121347,Alex Rodriguez,200526,1.1851851851851851,0.0,0.8338028169014085
2005,121347,Alex Rodriguez,200527,1.2352941176470589,1.1851851851851851,0.8586387434554974
