date,section,metric,segment,value,status,note
2026-07-13,forward_accuracy,rprs2_spearman_total_14d,all,0.2406,INFO,anchor=2026-06-29 fwd_days=14 n=189 app_floor=3 proj=RoS-total (rank-only; incl sv/hld)
2026-07-13,forward_accuracy,rprs2_spearman_rate_14d,all,0.2351,INFO,n=189 vs fwd fp/appearance
2026-07-13,forward_accuracy,window_21d,all,21.0,INFO,anchor=2026-06-22 fwd_days=21
2026-07-13,forward_accuracy,rh3_spearman_rate_21d,all,0.1933,INFO,anchor=2026-06-22 fwd_days=21 n=224 pa_floor=25 (survivorship: conditional on volume)
2026-07-13,forward_accuracy,rh3_spearman_total_21d,all,0.3791,INFO,n=224 rate-model vs fwd TOTAL fp
2026-07-13,forward_accuracy,rh3_vs_prior_delta_21d,all,0.106,INFO,n=224 spearman(model)-spearman(prior); >0 = in-season layer earning
2026-07-13,forward_accuracy,rh3_bias_21d,T1_low,-0.051,INFO,n=75 MAE=0.192
2026-07-13,forward_accuracy,rh3_bias_21d,T2_mid,-0.0679,INFO,n=74 MAE=0.172
2026-07-13,forward_accuracy,rh3_bias_21d,T3_high,0.0306,INFO,n=75 MAE=0.173
2026-07-13,forward_accuracy,rh3_spearman_rate_21d,C,0.0474,INFO,n=23 (position backfilled from latest snapshot)
2026-07-13,forward_accuracy,rh3_spearman_rate_21d,non_C,0.1703,INFO,n=191 (position backfilled from latest snapshot)
2026-07-13,forward_accuracy,rp3_spearman_rate_21d,all,0.1911,INFO,anchor=2026-06-22 fwd_days=21 n=76 start_floor=4 (survivorship: conditional on volume)
2026-07-13,forward_accuracy,rp3_spearman_total_21d,all,0.1837,INFO,n=76 rate-model vs fwd TOTAL fp
2026-07-13,forward_accuracy,rp3_vs_prior_delta_21d,all,0.0587,INFO,n=76 spearman(model)-spearman(prior); >0 = in-season layer earning
2026-07-13,forward_accuracy,rp3_bias_21d,T1_low,-2.6245,INFO,n=26 MAE=4.458
2026-07-13,forward_accuracy,rp3_bias_21d,T2_mid,-1.0201,INFO,n=25 MAE=4.208
2026-07-13,forward_accuracy,rp3_bias_21d,T3_high,-0.3032,INFO,n=25 MAE=4.198
2026-07-13,forward_accuracy,rp3_spearman_rate_21d,data_driven,0.1983,INFO,n=75 (tag backfilled from latest snapshot — approx for old anchors)
2026-07-13,forward_accuracy,rp3_spearman_rate_21d,marcel_il,,INSUFFICIENT,n=1 (tag backfilled from latest snapshot — approx for old anchors)
2026-07-13,forward_accuracy,rprs2_spearman_total_21d,all,0.2633,INFO,anchor=2026-06-22 fwd_days=21 n=171 app_floor=5 proj=RoS-total (rank-only; incl sv/hld)
2026-07-13,forward_accuracy,rprs2_spearman_rate_21d,all,0.2603,INFO,n=171 vs fwd fp/appearance
2026-07-13,forward_accuracy,window_28d,all,28.0,INFO,anchor=2026-06-15 fwd_days=28
2026-07-13,forward_accuracy,rh3_spearman_rate_28d,all,0.1775,INFO,anchor=2026-06-15 fwd_days=28 n=297 pa_floor=34 (survivorship: conditional on volume)
2026-07-13,forward_accuracy,rh3_spearman_total_28d,all,0.4042,INFO,n=297 rate-model vs fwd TOTAL fp
2026-07-13,forward_accuracy,rh3_vs_prior_delta_28d,all,0.05,INFO,n=297 spearman(model)-spearman(prior); >0 = in-season layer earning
2026-07-13,forward_accuracy,rh3_bias_28d,T1_low,-0.0813,INFO,n=99 MAE=0.185
2026-07-13,forward_accuracy,rh3_bias_28d,T2_mid,-0.0732,INFO,n=99 MAE=0.171
2026-07-13,forward_accuracy,rh3_bias_28d,T3_high,0.0143,INFO,n=99 MAE=0.139
2026-07-13,forward_accuracy,rh3_spearman_rate_28d,C,-0.0013,INFO,n=36 (position backfilled from latest snapshot)
2026-07-13,forward_accuracy,rh3_spearman_rate_28d,non_C,0.1816,INFO,n=252 (position backfilled from latest snapshot)
2026-07-13,forward_accuracy,rp3_spearman_rate_28d,all,0.3597,INFO,anchor=2026-06-15 fwd_days=28 n=124 start_floor=4 (survivorship: conditional on volume)
2026-07-13,forward_accuracy,rp3_spearman_total_28d,all,0.3489,INFO,n=124 rate-model vs fwd TOTAL fp
2026-07-13,forward_accuracy,rp3_vs_prior_delta_28d,all,0.0834,INFO,n=124 spearman(model)-spearman(prior); >0 = in-season layer earning
2026-07-13,forward_accuracy,rp3_bias_28d,T1_low,-0.853,INFO,n=42 MAE=4.298
2026-07-13,forward_accuracy,rp3_bias_28d,T2_mid,-1.8744,INFO,n=41 MAE=3.795
2026-07-13,forward_accuracy,rp3_bias_28d,T3_high,-0.209,INFO,n=41 MAE=3.467
2026-07-13,forward_accuracy,rp3_spearman_rate_28d,data_driven,0.3354,INFO,n=119 (tag backfilled from latest snapshot — approx for old anchors)
2026-07-13,forward_accuracy,rp3_spearman_rate_28d,marcel_il,,INSUFFICIENT,n=5 (tag backfilled from latest snapshot — approx for old anchors)
2026-07-13,forward_accuracy,rprs2_spearman_total_28d,all,0.2724,INFO,anchor=2026-06-15 fwd_days=28 n=166 app_floor=7 proj=RoS-total (rank-only; incl sv/hld)
2026-07-13,forward_accuracy,rprs2_spearman_rate_28d,all,0.2983,INFO,n=166 vs fwd fp/appearance
2026-07-13,forward_accuracy,vol_h_spearman_volD3,model,0.6094,INSUFFICIENT,anchor=2026-07-10 fwd_days=3 n=319; naive(backward PA pace)=0.532
2026-07-13,forward_accuracy,vol_h_spearman_volD3,naive,0.532,INSUFFICIENT,backward season PA-pace comparator
2026-07-13,forward_accuracy,vol_h_edge_vs_naive_volD3,all,0.0774,INSUFFICIENT,validated 2026-07-09 at +0.074 — watch for decay
2026-07-13,forward_accuracy,vol_sp_spearman_volD3,model,0.6961,INSUFFICIENT,anchor=2026-07-10 fwd_days=3 n=128
2026-07-13,forward_accuracy,vol_sp_spearman_volD3,naive,0.6369,INSUFFICIENT,backward season GS-pace comparator
2026-07-13,forward_accuracy,vol_sp_edge_vs_naive_volD3,all,0.0592,INSUFFICIENT,validated 2026-07-09 at +0.100 — watch for decay
2026-07-13,data_health,il_join_match_rate,all_years,0.2815,PASS,healthy ~0.27-0.32; the 2026-07-09 dead-join bug read 0.0045 (n=30708)
2026-07-13,data_health,il_join_match_rate,2026,0.1678,PASS,ratio 0.62 vs prior-year same-split-day comparator 0.270 (n=2121); collapse (<0.25x) = dead join
2026-07-13,data_health,il_grid_coverage,rolling_pitchers,0.0,PASS,0/174 substrate grid cells absent from IL cache
2026-07-13,data_health,il_grid_coverage,rolling_hitters,0.0,PASS,0/174 substrate grid cells absent from IL cache
2026-07-13,data_health,il_grid_coverage,rolling_relievers,0.0,PASS,0/174 substrate grid cells absent from IL cache
2026-07-13,data_health,il_tx_json_freshness,file_mtime,0.0,PASS,proves the STALE_AFTER_DAYS self-refresh is running (in-season natural cycle ~4d)
2026-07-13,data_health,il_tx_json_freshness,newest_event,0.0,PASS,newest IL event 2026-07-13 (WARN-only: ASG break / transaction lulls are legitimate)
2026-07-13,data_health,ros_opp_xwoba_nan_rate,2026,0.1443,PASS,fraction of 2026 rolling rows with no schedule-strength value pre-fill (n=2121)
2026-07-13,data_health,ros_cache_split_day_lag,vs_rolling_grid,2.0,PASS,"rolling 2026 max split_day=109; ros max split_day=107, season day=109"
2026-07-13,data_health,ros_cache_split_day_lag,vs_calendar,2.0,PASS,"ros max split_day=107, season day=109 (weekly grid: some lag is normal)"
2026-07-13,data_health,statcast_max_date_lag_days,all,1.0,PASS,max date 2026-07-12 (gf bridge should keep this at ~1 day)
2026-07-13,data_health,boxscore_hitters_lag_days,all,1.0,PASS,max date 2026-07-12
2026-07-13,data_health,boxscore_pitchers_lag_days,all,1.0,PASS,max date 2026-07-12
2026-07-13,data_health,fg_2026_snapshot_age_days,fg_pit_2026_current.csv,1.0,PASS,mtime-based
2026-07-13,data_health,fg_proj_cache_missing_days_14d,all,0.0,PASS,missing: none (window truncated to inception 2026-07-09: 5d observed)
2026-07-13,data_health,fg_proj_cache_systems_latest,2026-07-13,8.0,PASS,8/8 systems; absent: none
2026-07-13,data_health,proj_rowcount_delta_7d,rh3,0.0109,PASS,458 rows @ 2026-07-06 -> 463 rows @ 2026-07-13
2026-07-13,data_health,proj_rowcount_delta_7d,rp3,0.0233,PASS,343 rows @ 2026-07-06 -> 351 rows @ 2026-07-13
2026-07-13,data_health,proj_rowcount_delta_7d,rprs2,0.0246,PASS,325 rows @ 2026-07-06 -> 333 rows @ 2026-07-13
2026-07-13,data_health,proj_volume_fill_rate,hitter,1.0,PASS,463/463 rows @ 2026-07-13 (tail-rank players legitimately lack a volume row)
2026-07-13,data_health,proj_volume_fill_rate,sp,0.7493,PASS,263/351 rows @ 2026-07-13 (tail-rank players legitimately lack a volume row)
2026-07-18,forward_accuracy,window_7d,all,7.0,INFO,anchor=2026-07-11 fwd_days=7
2026-07-18,forward_accuracy,rh3_spearman_rate_7d,all,0.432,INSUFFICIENT,anchor=2026-07-11 fwd_days=7 n=23 pa_floor=15 (survivorship: conditional on volume)
2026-07-18,forward_accuracy,rh3_spearman_total_7d,all,0.4746,INFO,n=23 rate-model vs fwd TOTAL fp
2026-07-18,forward_accuracy,rh3_spearman_rate_7d,C,,INSUFFICIENT,n=1 (position backfilled from latest snapshot)
2026-07-18,forward_accuracy,rh3_spearman_rate_7d,non_C,0.3675,INFO,n=21 (position backfilled from latest snapshot)
2026-07-18,forward_accuracy,rp3_spearman_rate_7d,all,,INSUFFICIENT,anchor=2026-07-11 fwd_days=7 n=5 start_floor=2 (survivorship: conditional on volume)
2026-07-18,forward_accuracy,rp3_spearman_total_7d,all,,INFO,n=5 rate-model vs fwd TOTAL fp
2026-07-18,forward_accuracy,rp3_spearman_rate_7d,data_driven,,INSUFFICIENT,n=5
2026-07-18,forward_accuracy,rprs2_spearman_total_7d,all,,INSUFFICIENT,anchor=2026-07-11 fwd_days=7 n=9 app_floor=3 proj=RoS-total (rank-only; incl sv/hld)
2026-07-18,forward_accuracy,rprs2_spearman_rate_7d,all,,INFO,n=9 vs fwd fp/appearance
2026-07-18,forward_accuracy,window_14d,all,14.0,INFO,anchor=2026-07-04 fwd_days=14
2026-07-18,forward_accuracy,rh3_spearman_rate_14d,all,0.1144,INFO,anchor=2026-07-04 fwd_days=14 n=283 pa_floor=17 (survivorship: conditional on volume)
2026-07-18,forward_accuracy,rh3_spearman_total_14d,all,0.2807,INFO,n=283 rate-model vs fwd TOTAL fp
2026-07-18,forward_accuracy,rh3_vs_prior_delta_14d,all,0.0543,INFO,n=283 spearman(model)-spearman(prior); >0 = in-season layer earning
2026-07-18,forward_accuracy,rh3_bias_14d,T1_low,-0.0433,INFO,n=95 MAE=0.254
2026-07-18,forward_accuracy,rh3_bias_14d,T2_mid,-0.0096,INFO,n=94 MAE=0.244
2026-07-18,forward_accuracy,rh3_bias_14d,T3_high,0.0671,INFO,n=94 MAE=0.230
2026-07-18,forward_accuracy,rh3_spearman_rate_14d,C,-0.0021,INFO,n=34 (position backfilled from latest snapshot)
2026-07-18,forward_accuracy,rh3_spearman_rate_14d,non_C,0.0962,INFO,n=232 (position backfilled from latest snapshot)
2026-07-18,forward_accuracy,rp3_spearman_rate_14d,all,0.2783,INFO,anchor=2026-07-04 fwd_days=14 n=99 start_floor=2 (survivorship: conditional on volume)
2026-07-18,forward_accuracy,rp3_spearman_total_14d,all,0.2697,INFO,n=99 rate-model vs fwd TOTAL fp
2026-07-18,forward_accuracy,rp3_vs_prior_delta_14d,all,0.0074,INFO,n=99 spearman(model)-spearman(prior); >0 = in-season layer earning
2026-07-18,forward_accuracy,rp3_bias_14d,T1_low,-1.6964,INFO,n=33 MAE=4.247
2026-07-18,forward_accuracy,rp3_bias_14d,T2_mid,-1.0568,INFO,n=33 MAE=5.757
2026-07-18,forward_accuracy,rp3_bias_14d,T3_high,-0.7963,INFO,n=33 MAE=5.522
2026-07-18,forward_accuracy,rp3_spearman_rate_14d,data_driven,0.2776,INFO,n=97 (tag backfilled from latest snapshot — approx for old anchors)
2026-07-18,forward_accuracy,rp3_spearman_rate_14d,marcel_il,,INSUFFICIENT,n=2 (tag backfilled from latest snapshot — approx for old anchors)
2026-07-18,forward_accuracy,rprs2_spearman_total_14d,all,0.2565,INFO,anchor=2026-07-04 fwd_days=14 n=166 app_floor=3 proj=RoS-total (rank-only; incl sv/hld)
2026-07-18,forward_accuracy,rprs2_spearman_rate_14d,all,0.237,INFO,n=166 vs fwd fp/appearance
2026-07-18,forward_accuracy,window_21d,all,21.0,INFO,anchor=2026-06-27 fwd_days=21
2026-07-18,forward_accuracy,rh3_spearman_rate_21d,all,0.1733,INFO,anchor=2026-06-27 fwd_days=21 n=296 pa_floor=25 (survivorship: conditional on volume)
2026-07-18,forward_accuracy,rh3_spearman_total_21d,all,0.4112,INFO,n=296 rate-model vs fwd TOTAL fp
2026-07-18,forward_accuracy,rh3_vs_prior_delta_21d,all,0.0817,INFO,n=296 spearman(model)-spearman(prior); >0 = in-season layer earning
2026-07-18,forward_accuracy,rh3_bias_21d,T1_low,-0.0416,INFO,n=99 MAE=0.206
2026-07-18,forward_accuracy,rh3_bias_21d,T2_mid,-0.0191,INFO,n=98 MAE=0.165
2026-07-18,forward_accuracy,rh3_bias_21d,T3_high,0.0271,INFO,n=99 MAE=0.188
2026-07-18,forward_accuracy,rh3_spearman_rate_21d,C,0.0646,INFO,n=37 (position backfilled from latest snapshot)
2026-07-18,forward_accuracy,rh3_spearman_rate_21d,non_C,0.1613,INFO,n=244 (position backfilled from latest snapshot)
2026-07-18,forward_accuracy,rp3_spearman_rate_21d,all,0.2333,INSUFFICIENT,anchor=2026-06-27 fwd_days=21 n=19 start_floor=4 (survivorship: conditional on volume)
2026-07-18,forward_accuracy,rp3_spearman_total_21d,all,0.2333,INFO,n=19 rate-model vs fwd TOTAL fp
2026-07-18,forward_accuracy,rp3_spearman_rate_21d,data_driven,0.2301,INFO,n=18 (tag backfilled from latest snapshot — approx for old anchors)
2026-07-18,forward_accuracy,rp3_spearman_rate_21d,marcel_il,,INSUFFICIENT,n=1 (tag backfilled from latest snapshot — approx for old anchors)
2026-07-18,forward_accuracy,rprs2_spearman_total_21d,all,0.2531,INFO,anchor=2026-06-27 fwd_days=21 n=157 app_floor=5 proj=RoS-total (rank-only; incl sv/hld)
2026-07-18,forward_accuracy,rprs2_spearman_rate_21d,all,0.2451,INFO,n=157 vs fwd fp/appearance
2026-07-18,forward_accuracy,window_28d,all,28.0,INFO,anchor=2026-06-20 fwd_days=28
2026-07-18,forward_accuracy,rh3_spearman_rate_28d,all,0.2022,INFO,anchor=2026-06-20 fwd_days=28 n=292 pa_floor=34 (survivorship: conditional on volume)
2026-07-18,forward_accuracy,rh3_spearman_total_28d,all,0.4111,INFO,n=292 rate-model vs fwd TOTAL fp
2026-07-18,forward_accuracy,rh3_vs_prior_delta_28d,all,0.0715,INFO,n=292 spearman(model)-spearman(prior); >0 = in-season layer earning
2026-07-18,forward_accuracy,rh3_bias_28d,T1_low,-0.0383,INFO,n=98 MAE=0.164
2026-07-18,forward_accuracy,rh3_bias_28d,T2_mid,-0.019,INFO,n=97 MAE=0.148
2026-07-18,forward_accuracy,rh3_bias_28d,T3_high,0.0374,INFO,n=97 MAE=0.141
2026-07-18,forward_accuracy,rh3_spearman_rate_28d,C,0.1181,INFO,n=37 (position backfilled from latest snapshot)
2026-07-18,forward_accuracy,rh3_spearman_rate_28d,non_C,0.1935,INFO,n=245 (position backfilled from latest snapshot)
2026-07-18,forward_accuracy,rp3_spearman_rate_28d,all,0.2381,INFO,anchor=2026-06-20 fwd_days=28 n=108 start_floor=4 (survivorship: conditional on volume)
2026-07-18,forward_accuracy,rp3_spearman_total_28d,all,0.2228,INFO,n=108 rate-model vs fwd TOTAL fp
2026-07-18,forward_accuracy,rp3_vs_prior_delta_28d,all,0.0229,INFO,n=108 spearman(model)-spearman(prior); >0 = in-season layer earning
2026-07-18,forward_accuracy,rp3_bias_28d,T1_low,-1.9057,INFO,n=36 MAE=4.427
2026-07-18,forward_accuracy,rp3_bias_28d,T2_mid,-1.3564,INFO,n=36 MAE=4.144
2026-07-18,forward_accuracy,rp3_bias_28d,T3_high,-0.3151,INFO,n=36 MAE=3.783
2026-07-18,forward_accuracy,rp3_spearman_rate_28d,data_driven,0.2405,INFO,n=104 (tag backfilled from latest snapshot — approx for old anchors)
2026-07-18,forward_accuracy,rp3_spearman_rate_28d,marcel_il,,INSUFFICIENT,n=4 (tag backfilled from latest snapshot — approx for old anchors)
2026-07-18,forward_accuracy,rprs2_spearman_total_28d,all,0.3032,INFO,anchor=2026-06-20 fwd_days=28 n=151 app_floor=7 proj=RoS-total (rank-only; incl sv/hld)
2026-07-18,forward_accuracy,rprs2_spearman_rate_28d,all,0.2975,INFO,n=151 vs fwd fp/appearance
2026-07-18,forward_accuracy,vol_h_spearman_volD8,model,0.784,INFO,anchor=2026-07-10 fwd_days=8 n=348; naive(backward PA pace)=0.676
2026-07-18,forward_accuracy,vol_h_spearman_volD8,naive,0.6757,INFO,backward season PA-pace comparator
2026-07-18,forward_accuracy,vol_h_edge_vs_naive_volD8,all,0.1083,INFO,validated 2026-07-09 at +0.074 — watch for decay
2026-07-18,forward_accuracy,vol_sp_spearman_volD8,model,0.6221,INFO,anchor=2026-07-10 fwd_days=8 n=147
2026-07-18,forward_accuracy,vol_sp_spearman_volD8,naive,0.5951,INFO,backward season GS-pace comparator
2026-07-18,forward_accuracy,vol_sp_edge_vs_naive_volD8,all,0.0269,INFO,validated 2026-07-09 at +0.100 — watch for decay
2026-07-18,data_health,il_join_match_rate,all_years,0.2814,PASS,healthy ~0.27-0.32; the 2026-07-09 dead-join bug read 0.0045 (n=30744)
2026-07-18,data_health,il_join_match_rate,2026,0.1683,PASS,ratio 0.60 vs prior-year same-split-day comparator 0.279 (n=2157); collapse (<0.25x) = dead join
2026-07-18,data_health,il_grid_coverage,rolling_pitchers,0.0,PASS,0/174 substrate grid cells absent from IL cache
2026-07-18,data_health,il_grid_coverage,rolling_hitters,0.0,PASS,0/174 substrate grid cells absent from IL cache
2026-07-18,data_health,il_grid_coverage,rolling_relievers,0.0,PASS,0/174 substrate grid cells absent from IL cache
2026-07-18,data_health,il_tx_json_freshness,file_mtime,0.0,PASS,proves the STALE_AFTER_DAYS self-refresh is running (in-season natural cycle ~4d)
2026-07-18,data_health,il_tx_json_freshness,newest_event,1.0,PASS,newest IL event 2026-07-17 (WARN-only: ASG break / transaction lulls are legitimate)
2026-07-18,data_health,ros_opp_xwoba_nan_rate,2026,0.147,PASS,fraction of 2026 rolling rows with no schedule-strength value pre-fill (n=2157)
2026-07-18,data_health,ros_cache_split_day_lag,vs_rolling_grid,1.0,PASS,"rolling 2026 max split_day=114; ros max split_day=113, season day=114"
2026-07-18,data_health,ros_cache_split_day_lag,vs_calendar,1.0,PASS,"ros max split_day=113, season day=114 (weekly grid: some lag is normal)"
2026-07-18,data_health,statcast_max_date_lag_days,all,1.0,PASS,max date 2026-07-17 (gf bridge should keep this at ~1 day)
2026-07-18,data_health,boxscore_hitters_lag_days,all,1.0,PASS,max date 2026-07-17
2026-07-18,data_health,boxscore_pitchers_lag_days,all,1.0,PASS,max date 2026-07-17
2026-07-18,data_health,fg_2026_snapshot_age_days,fg_pit_2026_current.csv,4.0,PASS,mtime-based
2026-07-18,data_health,fg_proj_cache_missing_days_14d,all,0.0,PASS,missing: none (window truncated to inception 2026-07-09: 10d observed)
2026-07-18,data_health,fg_proj_cache_systems_latest,2026-07-18,8.0,PASS,8/8 systems; absent: none
2026-07-18,data_health,proj_rowcount_delta_7d,rh3,0.0022,PASS,463 rows @ 2026-07-11 -> 464 rows @ 2026-07-18
2026-07-18,data_health,proj_rowcount_delta_7d,rp3,0.0086,PASS,350 rows @ 2026-07-11 -> 353 rows @ 2026-07-18
2026-07-18,data_health,proj_rowcount_delta_7d,rprs2,0.0151,PASS,332 rows @ 2026-07-11 -> 337 rows @ 2026-07-18
2026-07-18,data_health,proj_volume_fill_rate,hitter,1.0,PASS,464/464 rows @ 2026-07-18 (tail-rank players legitimately lack a volume row)
2026-07-18,data_health,proj_volume_fill_rate,sp,0.7507,PASS,265/353 rows @ 2026-07-18 (tail-rank players legitimately lack a volume row)
2026-07-20,forward_accuracy,window_7d,all,7.0,INFO,anchor=2026-07-13 fwd_days=7
2026-07-20,forward_accuracy,rh3_spearman_rate_7d,all,-0.1768,INSUFFICIENT,anchor=2026-07-13 fwd_days=7 n=19 pa_floor=15 (survivorship: conditional on volume)
2026-07-20,forward_accuracy,rh3_spearman_total_7d,all,-0.1784,INFO,n=19 rate-model vs fwd TOTAL fp
2026-07-20,forward_accuracy,rh3_spearman_rate_7d,C,,INSUFFICIENT,n=2 (position backfilled from latest snapshot)
2026-07-20,forward_accuracy,rh3_spearman_rate_7d,non_C,-0.1105,INFO,n=16 (position backfilled from latest snapshot)
2026-07-20,forward_accuracy,rp3_spearman_rate_7d,all,,INSUFFICIENT,anchor=2026-07-13 fwd_days=7 n=0 start_floor=2 (survivorship: conditional on volume)
2026-07-20,forward_accuracy,rp3_spearman_total_7d,all,,INFO,n=0 rate-model vs fwd TOTAL fp
2026-07-20,forward_accuracy,rprs2_spearman_total_7d,all,,INSUFFICIENT,anchor=2026-07-13 fwd_days=7 n=0 app_floor=3 proj=RoS-total (rank-only; incl sv/hld)
2026-07-20,forward_accuracy,rprs2_spearman_rate_7d,all,,INFO,n=0 vs fwd fp/appearance
2026-07-20,forward_accuracy,window_14d,all,14.0,INFO,anchor=2026-07-06 fwd_days=14
2026-07-20,forward_accuracy,rh3_spearman_rate_14d,all,0.1285,INFO,anchor=2026-07-06 fwd_days=14 n=284 pa_floor=17 (survivorship: conditional on volume)
2026-07-20,forward_accuracy,rh3_spearman_total_14d,all,0.2782,INFO,n=284 rate-model vs fwd TOTAL fp
2026-07-20,forward_accuracy,rh3_vs_prior_delta_14d,all,0.0415,INFO,n=284 spearman(model)-spearman(prior); >0 = in-season layer earning
2026-07-20,forward_accuracy,rh3_bias_14d,T1_low,-0.0352,INFO,n=95 MAE=0.237
2026-07-20,forward_accuracy,rh3_bias_14d,T2_mid,-0.0128,INFO,n=94 MAE=0.260
2026-07-20,forward_accuracy,rh3_bias_14d,T3_high,0.069,INFO,n=95 MAE=0.210
2026-07-20,forward_accuracy,rh3_spearman_rate_14d,C,0.2355,INFO,n=34 (position backfilled from latest snapshot)
2026-07-20,forward_accuracy,rh3_spearman_rate_14d,non_C,0.0671,INFO,n=232 (position backfilled from latest snapshot)
2026-07-20,forward_accuracy,rp3_spearman_rate_14d,all,0.3718,INFO,anchor=2026-07-06 fwd_days=14 n=95 start_floor=2 (survivorship: conditional on volume)
2026-07-20,forward_accuracy,rp3_spearman_total_14d,all,0.3871,INFO,n=95 rate-model vs fwd TOTAL fp
2026-07-20,forward_accuracy,rp3_vs_prior_delta_14d,all,0.1208,INFO,n=95 spearman(model)-spearman(prior); >0 = in-season layer earning
2026-07-20,forward_accuracy,rp3_bias_14d,T1_low,0.8864,INFO,n=32 MAE=4.974
2026-07-20,forward_accuracy,rp3_bias_14d,T2_mid,-2.2223,INFO,n=31 MAE=5.811
2026-07-20,forward_accuracy,rp3_bias_14d,T3_high,-1.3177,INFO,n=32 MAE=5.331
2026-07-20,forward_accuracy,rp3_spearman_rate_14d,data_driven,0.3759,INFO,n=94 (tag backfilled from latest snapshot — approx for old anchors)
2026-07-20,forward_accuracy,rp3_spearman_rate_14d,marcel_il,,INSUFFICIENT,n=1 (tag backfilled from latest snapshot — approx for old anchors)
2026-07-20,forward_accuracy,rprs2_spearman_total_14d,all,0.2414,INFO,anchor=2026-07-06 fwd_days=14 n=164 app_floor=3 proj=RoS-total (rank-only; incl sv/hld)
2026-07-20,forward_accuracy,rprs2_spearman_rate_14d,all,0.2337,INFO,n=164 vs fwd fp/appearance
2026-07-20,forward_accuracy,window_21d,all,21.0,INFO,anchor=2026-06-29 fwd_days=21
2026-07-20,forward_accuracy,rh3_spearman_rate_21d,all,0.1568,INFO,anchor=2026-06-29 fwd_days=21 n=291 pa_floor=25 (survivorship: conditional on volume)
2026-07-20,forward_accuracy,rh3_spearman_total_21d,all,0.3733,INFO,n=291 rate-model vs fwd TOTAL fp
2026-07-20,forward_accuracy,rh3_vs_prior_delta_21d,all,0.0488,INFO,n=291 spearman(model)-spearman(prior); >0 = in-season layer earning
2026-07-20,forward_accuracy,rh3_bias_21d,T1_low,-0.0462,INFO,n=97 MAE=0.193
2026-07-20,forward_accuracy,rh3_bias_21d,T2_mid,-0.0436,INFO,n=97 MAE=0.175
2026-07-20,forward_accuracy,rh3_bias_21d,T3_high,0.0329,INFO,n=97 MAE=0.179
2026-07-20,forward_accuracy,rh3_spearman_rate_21d,C,0.1253,INFO,n=38 (position backfilled from latest snapshot)
2026-07-20,forward_accuracy,rh3_spearman_rate_21d,non_C,0.1255,INFO,n=240 (position backfilled from latest snapshot)
2026-07-20,forward_accuracy,rp3_spearman_rate_21d,all,0.3153,INFO,anchor=2026-06-29 fwd_days=21 n=31 start_floor=4 (survivorship: conditional on volume)
2026-07-20,forward_accuracy,rp3_spearman_total_21d,all,0.3153,INFO,n=31 rate-model vs fwd TOTAL fp
2026-07-20,forward_accuracy,rp3_vs_prior_delta_21d,all,0.3383,INFO,n=31 spearman(model)-spearman(prior); >0 = in-season layer earning
2026-07-20,forward_accuracy,rp3_bias_21d,T1_low,-2.2142,INFO,n=11 MAE=4.766
2026-07-20,forward_accuracy,rp3_bias_21d,T2_mid,0.5939,INFO,n=10 MAE=2.836
2026-07-20,forward_accuracy,rp3_bias_21d,T3_high,-2.4303,INFO,n=10 MAE=4.879
2026-07-20,forward_accuracy,rp3_spearman_rate_21d,data_driven,0.3153,INFO,n=31 (tag backfilled from latest snapshot — approx for old anchors)
2026-07-20,forward_accuracy,rprs2_spearman_total_21d,all,0.3269,INFO,anchor=2026-06-29 fwd_days=21 n=162 app_floor=5 proj=RoS-total (rank-only; incl sv/hld)
2026-07-20,forward_accuracy,rprs2_spearman_rate_21d,all,0.3233,INFO,n=162 vs fwd fp/appearance
2026-07-20,forward_accuracy,window_28d,all,28.0,INFO,anchor=2026-06-22 fwd_days=28
2026-07-20,forward_accuracy,rh3_spearman_rate_28d,all,0.2113,INFO,anchor=2026-06-22 fwd_days=28 n=219 pa_floor=34 (survivorship: conditional on volume)
2026-07-20,forward_accuracy,rh3_spearman_total_28d,all,0.4172,INFO,n=219 rate-model vs fwd TOTAL fp
2026-07-20,forward_accuracy,rh3_vs_prior_delta_28d,all,0.0623,INFO,n=219 spearman(model)-spearman(prior); >0 = in-season layer earning
2026-07-20,forward_accuracy,rh3_bias_28d,T1_low,-0.0259,INFO,n=73 MAE=0.161
2026-07-20,forward_accuracy,rh3_bias_28d,T2_mid,-0.0463,INFO,n=73 MAE=0.142
2026-07-20,forward_accuracy,rh3_bias_28d,T3_high,0.0622,INFO,n=73 MAE=0.148
2026-07-20,forward_accuracy,rh3_spearman_rate_28d,C,0.4006,INFO,n=22 (position backfilled from latest snapshot)
2026-07-20,forward_accuracy,rh3_spearman_rate_28d,non_C,0.156,INFO,n=187 (position backfilled from latest snapshot)
2026-07-20,forward_accuracy,rp3_spearman_rate_28d,all,0.2431,INFO,anchor=2026-06-22 fwd_days=28 n=102 start_floor=4 (survivorship: conditional on volume)
2026-07-20,forward_accuracy,rp3_spearman_total_28d,all,0.2223,INFO,n=102 rate-model vs fwd TOTAL fp
2026-07-20,forward_accuracy,rp3_vs_prior_delta_28d,all,0.0079,INFO,n=102 spearman(model)-spearman(prior); >0 = in-season layer earning
2026-07-20,forward_accuracy,rp3_bias_28d,T1_low,-2.5126,INFO,n=34 MAE=4.524
2026-07-20,forward_accuracy,rp3_bias_28d,T2_mid,-1.0225,INFO,n=34 MAE=4.011
